X	Y	Z	Yaw	Pitch	Roll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4
0,01992015	0,587855	-0,1560968	50,98397	3,522164	-29,0027	0	0,2259956	0,3252486	0	0	0	0	0	0
0,01963529	0,5886071	-0,1561502	51,11687	3,446989	-28,59222	0	0,2047239	0,320392	0	0	0	0	0	0
0,01943846	0,5894243	-0,1562489	51,48418	3,292774	-27,95057	0	0,1749083	0,3124335	0	0	0	0	0	0
0,01833602	0,5901558	-0,1563333	51,49054	3,142719	-27,55366	0	0,1926738	0,3069638	0	0	0	0	0	0
0,01777714	0,5909479	-0,1567039	51,63485	2,972574	-27,09332	0	0,1717937	0,3006589	0	0	0	0	0	0
0,01742118	0,5912198	-0,1569169	51,67233	2,939273	-26,85489	0	0,1395222	0,2979416	0	0	0	0	0	0
0,01709149	0,5920609	-0,1573588	51,72535	2,747836	-26,46521	0	0,106374	0,2921305	0	0	0	0	0	0
0,01666614	0,5926214	-0,1580003	51,9435	2,822057	-26,01212	0	0,08853394	0,2883418	0	0	0	0	0	0
0,01650804	0,5930921	-0,1583995	52,14753	2,698811	-25,73981	0	0,06826352	0,2843862	0	0	0	0	0	0
0,01646416	0,5934393	-0,1591975	51,99369	2,669626	-25,43163	0	0,09531514	0,2810125	0	0	0	0	0	0
0,01648628	0,5936786	-0,1592749	52,17799	2,580186	-25,19499	0	0,08286597	0,2777517	0	0	0	0	0	0
0,01632142	0,5939499	-0,1596255	52,21789	2,457715	-25,02831	0	0,09358457	0,2748602	0	0	0	0	0	0
0,01609089	0,5942072	-0,1601248	52,15313	2,387637	-24,73376	0	0,1431884	0,2712139	0	0	0	0	0	0
0,01566579	0,5946559	-0,1600055	52,46769	2,361638	-24,42677	0	0,1033936	0,2678841	0	0	0	0	0	0
0,01579999	0,5949621	-0,1603942	52,44164	2,328635	-23,93266	0	0,1192252	0,2626129	0	0	0	0	0	0
0,01560069	0,5953237	-0,1604716	52,55877	2,332737	-23,53606	0	0,1056606	0,2586879	0	0	0	0	0	0
0,01493623	0,5954952	-0,1607494	53,0011	2,328254	-23,36002	0	0,05722757	0,2568827	0	0	0	0	0	0
0,01516134	0,5957761	-0,1607618	52,9875	2,208548	-22,76886	0	0,08032394	0,249774	0	0	0	0	0	0
0,01467362	0,5960433	-0,1609219	52,90649	2,186147	-22,41716	0	0,1112355	0,2460331	0	0	0	0	0	0
0,01428064	0,5960959	-0,1610107	52,93015	2,187027	-22,21455	0	0,08789992	0,2440157	0	0	0	0	0	0
0,01397162	0,5961174	-0,1603789	53,40659	1,908427	-21,94763	0	0,05295991	0,2385606	0	0	0	0	0	0
0,01372531	0,5962998	-0,1605332	52,94438	2,062107	-21,38358	0	0,1060356	0,2344568	0	0	0	0	0	0
0,01356351	0,5963722	-0,1602229	52,93663	2,045405	-20,88622	0	0,09438782	0,2293163	0	0	0	0	0	0
0,01295785	0,5962313	-0,1598735	53,21778	2,004026	-20,67183	0	0,09666675	0,2267585	0	0	0	0	0	0
0,01261874	0,596208	-0,1592932	53,14771	1,984643	-20,29296	0	0,09835446	0,222776	0	0	0	0	0	0
0,01260663	0,5960905	-0,1589809	53,23999	2,089411	-19,83689	0	0,0957284	0,219263	0	0	0	0	0	0
0,01235761	0,5960168	-0,1582831	53,27491	2,173211	-19,29061	0	0,1383163	0,2146382	0	0	0	0	0	0
0,01241323	0,5961385	-0,1574381	53,03823	2,188909	-18,6078	0	0,1581007	0,2079671	0	0	0	0	0	0
0,01186993	0,5959318	-0,1573111	53,16872	2,275489	-18,03157	0	0,1260928	0,2030706	0	0	0	0	0	0
0,0114042	0,5958104	-0,1566204	53,19937	2,330928	-17,49559	0	0,1193404	0,1982651	0	0	0	0	0	0
0,01072095	0,5957915	-0,1558081	53,49687	2,328308	-16,92353	0	0,1351192	0,1925184	0	0	0	0	0	0
0,01027899	0,5958978	-0,1544843	53,53813	2,096063	-16,38034	0	0,07159338	0,1847641	0	0	0	0	0	0
0,009859576	0,595925	-0,1544489	53,39848	2,37166	-15,34773	0	0,07433932	0,1771939	0	0	0	0	0	0
0,008843341	0,5958785	-0,1535118	53,67351	2,35318	-14,75401	0	0,06932165	0,1710719	0	0	0	0	0	0
0,008147107	0,5959368	-0,1526433	53,72155	2,240328	-13,73007	0	0,04603659	0,1597039	0	0	0	0	0	0
0,007135242	0,5959473	-0,1518159	53,78446	2,183201	-12,70445	0	0,03987649	0,1488765	0	0	0	0	0	0
0,006129534	0,5958603	-0,1508979	53,97412	2,237076	-11,65053	0	0,01022981	0,1388761	0	0	0	0	0	0
0,005603801	0,5963039	-0,1504502	54,02037	2,112221	-10,58813	0	0	0,1270035	0,03309655	0	0	0	0	0
0,00454847	0,5964815	-0,149325	54,38239	2,056745	-9,683043	0	0	0,1173979	0,06937607	0	0	0	0	0
0,003807739	0,5965506	-0,1487177	54,33176	2,093539	-8,543893	0	0	0,1063743	0,07138334	0	0	0	0	0
0,002695593	0,596482	-0,147958	54,4043	2,053082	-7,606637	0	0	0,09659719	0,05335569	0	0	0	0	0
0,002055296	0,5966089	-0,1469925	54,37774	1,969207	-6,720783	0	0	0,0868999	0,05323782	0	0	0	0	0
0,001249367	0,5965797	-0,1463583	54,27204	1,845232	-5,825778	0	0	0,07671011	0,06502176	0	0	0	0	0
0,00027021	0,5965263	-0,1456675	54,21282	1,804331	-4,978795	0	0	0,06783126	0,03297295	0	0	0	0	0
-0,000682531	0,5965581	-0,1446315	54,40628	1,708243	-4,375298	0	0	0,06083541	0,05549695	0	0	0	0	0
-0,00123387	0,5966707	-0,1440583	54,30939	1,784282	-3,656878	0	0	0,05441161	0,04426632	0	0	0	0	0
-0,00180774	0,5967062	-0,1437273	54,30222	1,783083	-3,177352	0	0	0,04960435	0,02542857	0	0	0	0	0
-0,002320987	0,5965177	-0,1433838	54,10348	1,944514	-2,84524	0	0	0,04789753	0,000966018	0	0	0	0	0
-0,002531931	0,5965667	-0,1432058	54,05154	1,968084	-2,723639	0	0,04725686	0,04691723	0	0	0	0	0	0
-0,002994297	0,5964417	-0,1430707	53,97576	2,042958	-2,329875	0	0,04558988	0,04372832	0	0	0	0	0	0
-0,00342668	0,596157	-0,1432276	53,88932	1,999109	-1,913122	0	0,06093673	0,03912231	0	0	0	0	0	0
-0,003420333	0,5960692	-0,143852	53,68862	2,011113	-1,37356	0	0,07631885	0,03384673	0	0	0	0	0	0
-0,003586313	0,5959399	-0,1442067	53,74824	2,021833	-1,027535	0	0,05291242	0,03049368	0	0	0	0	0	0
-0,003595752	0,5956537	-0,1444287	54,00157	2,101824	-0,9277966	0	0,01361017	0,03029621	0	0	0	0	0	0
-0,003068267	0,5954586	-0,1446939	54,08975	2,225482	-0,8615059	0	0,02434402	0,03086988	0	0	0	0	0	0
-0,002065607	0,5953743	-0,1449609	53,95615	2,464792	-0,7996185	0	0,02573755	0,03264411	0	0	0	0	0	0
-0,001282466	0,595136	-0,1448403	53,94704	2,786542	-1,040427	0	0,02515931	0,03826968	0	0	0	0	0	0
-0,000568572	0,5947932	-0,1445782	53,81371	3,143756	-1,35908	0	0,01692536	0,04502837	0	0	0	0	0	0
-8,05E-06	0,5943203	-0,1442114	53,65364	3,452418	-1,659961	0	0,02982374	0,05112379	0	0	0	0	0	0
0,000131607	0,5936604	-0,1438877	53,4439	3,677004	-1,922957	0	0,04628266	0,05599961	0	0	0	0	0	0
0,000288332	0,5929464	-0,1434717	53,17122	3,687331	-1,949659	0	0,06879576	0,0563699	0	0	0	0	0	0
-3,99E-05	0,5920663	-0,1430508	52,8676	3,60567	-1,694443	0	0,07941018	0,05300114	0	0	0	0	0	0
-0,00027271	0,5911424	-0,1428032	52,61131	3,391599	-1,171111	0	0,1142263	0,04562711	0	0	0	0	0	0
-0,000397418	0,5901676	-0,1428171	52,62917	3,140984	-0,613575	0	0,1394138	0,03754559	0	0	0	0	0	0
-1,98E-05	0,5891409	-0,1431458	52,82091	3,033031	-0,05678565	0	0,1224981	0,03089817	0	0	0	0	0	0
0,000538561	0,5882657	-0,1437936	53,35191	3,019747	0,3191773	0	0,03911901	0,02700569	0	0	0	0	0	0
0,001127662	0,5873307	-0,144918	53,94452	3,116274	0,5229705	0	0	0,02593304	0,03608987	0	0	0	0	0
0,002242575	0,5868553	-0,1460658	54,66145	3,206219	0,6910931	0	0	0,02515126	0,1407017	0	0	0	0	0
0,003499453	0,5865815	-0,1476502	55,2621	3,325007	0,7546425	0	0	0,02570364	0,2338122	0	0	0	0	0
0,004494842	0,586395	-0,1494598	55,86272	3,355366	0,6870813	0	0	0,02668284	0,3306832	0	0	0	0	0
0,005602028	0,5865003	-0,1512524	56,36489	3,324354	0,494481	0	0	0,02829872	0,4214283	0	0	0	0	0
0,006893568	0,586764	-0,152927	56,60534	3,199666	0,4187817	0	0	0,02780883	0,4847128	0	0	0	0	0
0,008150755	0,586789	-0,1545567	56,81297	2,963182	0,2415082	0	0	0,02721673	0,5362451	0	0	0	0	0
0,009409124	0,5868653	-0,1561017	56,84775	2,935349	0,07720168	0	0	0,02858147	0,5363548	0	0	0	0	0
0,0102466	0,5868537	-0,1575319	56,88582	2,991495	-0,2617428	0	0	0,03253238	0,5150854	0	0	0	0	0
0,01109815	0,5867649	-0,1587695	56,82362	3,062825	-0,7193002	0	0	0,03782125	0,4400392	0	0	0	0	0
0,01197914	0,586727	-0,1597859	56,60324	3,101644	-1,162077	0	0	0,04263721	0,3384417	0	0	0	0	0
0,01256627	0,5865967	-0,1607046	56,36861	3,136318	-1,666224	0	0	0,04802542	0,2195603	0	0	0	0	0
0,01305517	0,5865244	-0,1615641	55,98274	3,210768	-1,980022	0	0	0,0519079	0,09878343	0	0	0	0	0
0,01333835	0,5863924	-0,1624156	55,73772	3,292606	-2,303948	0	0,005113393	0,05596554	0	0	0	0	0	0
0,01324353	0,5861753	-0,1633875	55,52783	3,367508	-2,573782	0	0,09250963	0,0594129	0	0	0	0	0	0
0,01329744	0,5861758	-0,1641968	55,31625	3,40848	-2,796734	0	0,1485729	0,06205214	0	0	0	0	0	0
0,01286728	0,5858559	-0,1652969	55,22454	3,439837	-2,992195	0	0,1861346	0,06432031	0	0	0	0	0	0
0,01249931	0,5856795	-0,166185	55,2145	3,444473	-3,065398	0	0,1921995	0,0650987	0	0	0	0	0	0
0,01206885	0,5853779	-0,1669951	55,28054	3,434197	-3,124646	0	0,189537	0,06558843	0	0	0	0	0	0
0,01179282	0,585169	-0,1673674	55,29523	3,435054	-3,11024	0	0,1801582	0,06545293	0	0	0	0	0	0
0,01123284	0,5846443	-0,1680118	55,36674	3,46812	-2,938104	0	0,1430804	0,06406224	0	0	0	0	0	0
0,01035403	0,583858	-0,1688083	55,42374	3,630137	-2,655469	0	0,1036384	0,06285606	0	0	0	0	0	0
0,009808356	0,5832758	-0,1693814	55,60825	3,74158	-2,351972	0	0,03104202	0,06093552	0	0	0	0	0	0
0,009077396	0,5825239	-0,1700522	55,71867	3,791154	-1,989727	0	0	0,05780881	0,01572775	0	0	0	0	0
0,008407124	0,5817585	-0,1707915	55,96239	3,740716	-1,76668	0	0	0,05507397	0,07188732	0	0	0	0	0
0,007960779	0,5812178	-0,1713686	56,16771	3,675295	-1,621278	0	0	0,05296572	0,1227151	0	0	0	0	0
0,007847225	0,580901	-0,1715948	56,28862	3,667889	-1,529296	0	0	0,05197185	0,1490743	0	0	0	0	0
0,007535859	0,5806498	-0,1717707	56,3122	3,67806	-1,488081	0	0	0,0516614	0,1536242	0	0	0	0	0
0,007069578	0,5804969	-0,1719676	56,29264	3,661916	-1,495596	0	0	0,05157512	0,143115	0	0	0	0	0
0,006671258	0,5804142	-0,1720588	56,13387	3,576088	-1,443133	0	0	0,05019221	0,121966	0	0	0	0	0
0,006155872	0,5803086	-0,1720997	55,92857	3,384762	-1,347732	0	0	0,04732494	0,0877896	0	0	0	0	0
0,005386977	0,5801112	-0,1720664	55,68431	3,108357	-1,177398	0	0	0,04285755	0,05057891	0	0	0	0	0
0,004763905	0,5799575	-0,1718929	55,4446	2,835576	-1,054322	0	0,001825947	0,03889898	0	0	0	0	0	0
0,003976562	0,5795273	-0,171646	55,26503	2,664112	-0,9167827	0	0,0369634	0,03580895	0	0	0	0	0	0
0,003419999	0,5790961	-0,1713227	55,15753	2,665842	-0,8529207	0	0,07845415	0,03518762	0	0	0	0	0	0
0,002904052	0,5786036	-0,1708653	55,15275	2,801946	-0,944431	0	0,1032204	0,03746377	0	0	0	0	0	0
0,002518723	0,5781596	-0,1703994	55,16524	3,076138	-1,141551	0	0,1154589	0,04217688	0	0	0	0	0	0
0,002196963	0,5777549	-0,1698538	55,1371	3,366641	-1,246933	0	0,1198154	0,04613574	0	0	0	0	0	0
0,001298079	0,5771538	-0,1694824	55,21318	3,530191	-1,320901	0	0,107443	0,04851092	0	0	0	0	0	0
0,000950984	0,576808	-0,1690949	55,14523	3,61387	-1,205286	0	0,09455116	0,04819156	0	0	0	0	0	0
0,000719558	0,5765257	-0,1688823	55,15391	3,616401	-1,058068	0	0,06737546	0,04674469	0	0	0	0	0	0
0,000184049	0,5761039	-0,1689311	55,14194	3,553629	-0,8867498	0	0,03841592	0,04440379	0	0	0	0	0	0
0,000207417	0,5759099	-0,1688135	55,13472	3,433286	-0,7040789	0	0,00989292	0,04137365	0	0	0	0	0	0
7,00E-05	0,5756059	-0,1690004	55,17032	3,305585	-0,6546988	0	0	0,03960284	0,01514353	0	0	0	0	0
3,80E-05	0,5755387	-0,1689804	55,16803	3,20353	-0,6104863	0	0	0,03814016	0,0271902	0	0	0	0	0
0,000106023	0,5753968	-0,1691038	55,12804	3,17124	-0,5980459	0	0	0,03769286	0,02276656	0	0	0	0	0
0,000121433	0,5753091	-0,1691416	55,0881	3,192126	-0,5941691	0	0	0,03786295	0,01672269	0	0	0	0	0
0,000239754	0,575353	-0,1691875	55,03689	3,22813	-0,6264642	0	0	0,03854594	0,01399215	0	0	0	0	0
0,000348124	0,5753753	-0,1694078	55,00189	3,252445	-0,746945	0	0,000299562	0,0399939	0	0	0	0	0	0
0,000576372	0,5755219	-0,1697212	54,95506	3,22911	-0,9151609	0	0	0,04144271	0,000319557	0	0	0	0	0
0,000603155	0,5756671	-0,1700733	54,82542	3,159367	-1,04201	0	0,01824483	0,04201377	0	0	0	0	0	0
0,00061225	0,5757736	-0,1703251	54,82002	3,046682	-1,175863	0	0,01992241	0,04222545	0	0	0	0	0	0
0,000478103	0,5758271	-0,1706551	54,80718	2,997182	-1,297678	0	0,0223103	0,0429486	0	0	0	0	0	0
0,000474727	0,5759039	-0,1708895	54,75333	3,005062	-1,380602	0	0,03379437	0,04385664	0	0	0	0	0	0
0,00057133	0,5759901	-0,1710338	54,66367	3,022116	-1,451628	0	0,04481777	0,04473744	0	0	0	0	0	0
0,000511362	0,5760171	-0,1711641	54,63297	3,040351	-1,537834	0	0,04438282	0,04578185	0	0	0	0	0	0
0,000416738	0,5760353	-0,1712787	54,61757	3,055426	-1,603491	0	0,04194386	0,04658917	0	0	0	0	0	0
0,000377632	0,5760147	-0,1713296	54,61346	3,04282	-1,619358	0	0,03657751	0,04662178	0	0	0	0	0	0
0,000278666	0,5759588	-0,1714329	54,60649	3,020141	-1,597502	0	0,03322072	0,04617643	0	0	0	0	0	0
0,000161467	0,575878	-0,1715117	54,60638	2,966563	-1,534093	0	0,02751619	0,04500656	0	0	0	0	0	0
2,55E-05	0,5758587	-0,1715692	54,68996	2,890607	-1,529943	0	0,002648061	0,0442055	0	0	0	0	0	0
-0,000448498	0,5755754	-0,171656	54,65317	2,908369	-1,353795	0	0,004476348	0,04262163	0	0	0	0	0	0
-0,000547036	0,5754734	-0,1716046	54,66632	2,902717	-1,251905	0	0,000394311	0,04154621	0	0	0	0	0	0
-0,000545102	0,5753925	-0,1715595	54,68869	2,940813	-1,186248	0	0	0,04127061	0,00978931	0	0	0	0	0
-0,00052415	0,5753306	-0,1715318	54,72597	2,979381	-1,172249	0	0	0,04151629	0,02554704	0	0	0	0	0
-0,000485469	0,5752914	-0,1715509	54,74984	3,015553	-1,207543	0	0	0,04223096	0,03210503	0	0	0	0	0
-0,000492639	0,5752682	-0,171601	54,76177	3,031222	-1,274449	0	0	0,0430567	0,03487162	0	0	0	0	0
-0,000545495	0,5753137	-0,1716504	54,74204	3,016278	-1,345706	0	0	0,04361984	0,03213553	0	0	0	0	0
-0,000639673	0,57539	-0,1717216	54,67185	2,975071	-1,378429	0	0	0,04353499	0,02380927	0	0	0	0	0
-0,000649985	0,5756137	-0,1717363	54,61387	2,881773	-1,439363	0	0	0,04321136	0,01532224	0	0	0	0	0
-0,000828092	0,5757296	-0,1717775	54,52485	2,810196	-1,436047	0	0,006072314	0,04246243	0	0	0	0	0	0
-0,000860233	0,5758637	-0,1718123	54,51196	2,760913	-1,452774	0	0,003863158	0,04213687	0	0	0	0	0	0
-0,000975581	0,5759195	-0,1718803	54,49942	2,734671	-1,479624	0	0,00747803	0,04214295	0	0	0	0	0	0
-0,001070147	0,5759414	-0,1719472	54,52441	2,724746	-1,492732	0	0,007392956	0,04217479	0	0	0	0	0	0
-0,001142009	0,5759269	-0,1720419	54,57927	2,71439	-1,47831	0	0,005243385	0,041927	0	0	0	0	0	0
-0,001147813	0,5758961	-0,1721407	54,63551	2,708293	-1,429917	0	0,000936767	0,0413821	0	0	0	0	0	0
-0,001142348	0,5758309	-0,1722498	54,70452	2,71316	-1,361301	0	0	0,04074461	0,006648945	0	0	0	0	0
-0,000984895	0,5757744	-0,1724348	54,7295	2,716227	-1,29621	0	0	0,04012437	0,01269551	0	0	0	0	0
-0,001077054	0,5756557	-0,1725264	54,74751	2,758399	-1,195198	0	0	0,03953597	0,02471036	0	0	0	0	0
-0,000989974	0,5756965	-0,1725631	54,80032	2,75221	-1,166785	0	0	0,03918995	0,03822878	0	0	0	0	0
-0,00074778	0,575801	-0,1725709	54,79195	2,75231	-1,116424	0	0	0,03868734	0,04841141	0	0	0	0	0
-0,000769929	0,5758087	-0,1727587	54,87357	2,775539	-1,142163	0	0	0,03917702	0,05972646	0	0	0	0	0
-0,000770824	0,5758783	-0,172952	54,89677	2,779807	-1,189334	0	0	0,03969141	0,06358622	0	0	0	0	0
-0,000802393	0,5760213	-0,1731697	54,91451	2,748785	-1,272329	0	0	0,04021114	0,06157629	0	0	0	0	0
-0,000765239	0,5762299	-0,1733008	54,93626	2,691496	-1,369532	0	0	0,04061028	0,05605845	0	0	0	0	0
-0,000908258	0,576465	-0,1734874	54,89473	2,648802	-1,447252	0	0	0,04096053	0,04312276	0	0	0	0	0
-0,001233263	0,5766503	-0,1737254	54,81046	2,620549	-1,476041	0	0	0,04096591	0,02415715	0	0	0	0	0
-0,001404303	0,5769096	-0,1739086	54,73962	2,589061	-1,498789	0	0	0,0408785	0,01211671	0	0	0	0	0
-0,001600221	0,5771629	-0,1740938	54,69675	2,54451	-1,519031	0	0	0,04063541	0,004164254	0	0	0	0	0
-0,001786108	0,5773785	-0,1742907	54,67918	2,482566	-1,515842	0	0,004869932	0,03998407	0	0	0	0	0	0
-0,001835721	0,5776322	-0,174448	54,64971	2,423146	-1,472951	0	0,00756757	0,03896097	0	0	0	0	0	0
-0,002130516	0,5777849	-0,1746908	54,72292	2,369863	-1,514693	0	0,009526729	0,03884556	0	0	0	0	0	0
-0,002172724	0,5780374	-0,1747812	54,77605	2,337007	-1,541101	0	0,006527301	0,03878108	0	0	0	0	0	0
-0,002241496	0,5781288	-0,1748513	54,77802	2,326608	-1,542985	0	0,008542524	0,03869594	0	0	0	0	0	0
-0,002375933	0,578289	-0,1749833	54,75637	2,286824	-1,542445	0	0,01414202	0,03829268	0	0	0	0	0	0
-0,002454122	0,5784867	-0,1751153	54,71581	2,249276	-1,531967	0	0,01429781	0,03781243	0	0	0	0	0	0
-0,002532764	0,5786349	-0,1752327	54,66885	2,222419	-1,552037	0	0,01028925	0,03774456	0	0	0	0	0	0
-0,002556174	0,5787818	-0,175354	54,6454	2,211334	-1,607662	0	0,005269108	0,03818996	0	0	0	0	0	0
-0,002507352	0,5790499	-0,1754388	54,66166	2,179914	-1,757552	0	0	0,03937466	1,22E-05	0	0	0	0	0
-0,002563628	0,5791732	-0,175597	54,6676	2,207436	-1,853377	0	0	0,04060813	0,002150828	0	0	0	0	0
-0,002627959	0,5793202	-0,1756961	54,66142	2,21971	-1,93989	0	0	0,041596	0,004203536	0	0	0	0	0
-0,002758009	0,5794467	-0,1757885	54,63502	2,215393	-1,964186	0	0,008035695	0,04179579	0	0	0	0	0	0
-0,002952585	0,5795712	-0,1758708	54,60756	2,195114	-1,952026	0	0,01778713	0,0414714	0	0	0	0	0	0
-0,00327519	0,5796626	-0,1759834	54,5459	2,167286	-1,895738	0	0,02513938	0,04063023	0	0	0	0	0	0
-0,003526324	0,5797614	-0,1760915	54,53778	2,115195	-1,821241	0	0,0232921	0,03936436	0	0	0	0	0	0
-0,003761913	0,5798281	-0,1762311	54,55707	2,0263	-1,72826	0	0,01606803	0,0375456	0	0	0	0	0	0
-0,003932104	0,5797595	-0,1764087	54,53772	1,952329	-1,566464	0	0,01187694	0,03518793	0	0	0	0	0	0
-0,003985285	0,5797547	-0,176519	54,60994	1,891249	-1,50387	0	0,000382034	0,03395119	0	0	0	0	0	0
-0,004053021	0,5797194	-0,1767022	54,68135	1,898773	-1,46276	0	0	0,03361533	0,006723559	0	0	0	0	0
-0,003935726	0,5797432	-0,1768242	54,7819	1,884717	-1,472618	0	0	0,03357334	0,01783693	0	0	0	0	0
-0,003979765	0,5795896	-0,1770931	54,89089	1,918839	-1,474326	0	0	0,03393165	0,03198184	0	0	0	0	0
-0,003732263	0,5794239	-0,1772522	54,96544	1,990528	-1,446771	0	0	0,03437299	0,04508852	0	0	0	0	0
-0,0034324	0,5793753	-0,177386	54,99523	2,041548	-1,490383	0	0	0,03531931	0,05203133	0	0	0	0	0
-0,002933866	0,5793595	-0,1775213	54,95198	2,105147	-1,57881	0	0	0,03683957	0,0539936	0	0	0	0	0
-0,002765002	0,579318	-0,1776951	54,97206	2,142729	-1,713753	0	0	0,03856481	0,05640331	0	0	0	0	0
-0,002539418	0,5793856	-0,1777857	54,9187	2,177322	-1,831433	0	0	0,04008754	0,04685435	0	0	0	0	0
-0,002359402	0,5794003	-0,1779383	54,84984	2,217643	-1,962088	0	0	0,04179731	0,0400097	0	0	0	0	0
-0,002265297	0,579423	-0,1780274	54,78267	2,227483	-2,069526	0	0	0,04297009	0,02230797	0	0	0	0	0
-0,002255212	0,5794973	-0,1780724	54,71639	2,219214	-2,133492	0	0	0,04352707	0,005062226	0	0	0	0	0
-0,002280707	0,5795788	-0,1780334	54,66344	2,185966	-2,170407	0	0,01405977	0,04356372	0	0	0	0	0	0
-0,002483367	0,5795908	-0,1780922	54,57861	2,144546	-2,142927	0	0,03745718	0,04287473	0	0	0	0	0	0
-0,002641578	0,5796722	-0,1780663	54,55985	2,114209	-2,113896	0	0,04866803	0,04228105	0	0	0	0	0	0
-0,002863395	0,5797048	-0,1780368	54,55185	2,086338	-2,047689	0	0,05281837	0,04134027	0	0	0	0	0	0
-0,002971479	0,5798611	-0,1779951	54,60567	2,017724	-2,016654	0	0,04154638	0,04034378	0	0	0	0	0	0
-0,003201349	0,5799049	-0,1779455	54,65386	1,956789	-1,909526	0	0,0377112	0,03866315	0	0	0	0	0	0
-0,003393092	0,5799332	-0,177879	54,71392	1,891792	-1,792477	0	0,02358046	0,03684269	0	0	0	0	0	0
-0,003568596	0,5799715	-0,1776883	54,74561	1,869529	-1,661795	0	0,01043057	0,03531324	0	0	0	0	0	0
-0,003632884	0,57996	-0,1775691	54,79596	1,861025	-1,586817	0	0	0,03447841	0,004336464	0	0	0	0	0
-0,003514181	0,5799634	-0,1773842	54,86265	1,876477	-1,565595	0	0	0,03442072	0,02065945	0	0	0	0	0
-0,003505858	0,5799447	-0,1772872	54,87107	1,903107	-1,567925	0	0	0,03471031	0,02826784	0	0	0	0	0
-0,00346812	0,5798798	-0,1772031	54,86529	1,900307	-1,591956	0	0	0,03492263	0,03748484	0	0	0	0	0
-0,003509865	0,5797617	-0,177206	54,8626	1,900083	-1,657542	0	0	0,03557624	0,03875575	0	0	0	0	0
-0,003645383	0,5794893	-0,1772963	54,73768	1,916494	-1,644059	0	0	0,03560553	0,02502336	0	0	0	0	0
-0,003497494	0,5795227	-0,1772317	54,72274	1,876252	-1,731887	0	0	0,03608139	0,01549148	0	0	0	0	0
-0,003372296	0,5793723	-0,1771791	54,63514	1,910438	-1,799805	0	0,001139916	0,03710243	0	0	0	0	0	0
-0,003228464	0,5792294	-0,1771148	54,56386	1,989423	-1,860673	0	0,01671951	0,03850096	0	0	0	0	0	0
-0,003095784	0,5790931	-0,1770409	54,51843	2,080919	-1,920666	0	0,02565861	0,04001585	0	0	0	0	0	0
-0,002752144	0,5789587	-0,1769598	54,51624	2,125246	-1,96461	0	0,03195955	0,04089855	0	0	0	0	0	0
-0,002679546	0,5787745	-0,176897	54,53879	2,127377	-1,949556	0	0,03708448	0,04076933	0	0	0	0	0	0
-0,002600289	0,5785643	-0,1768622	54,58377	2,107621	-1,873391	0	0,03213365	0,03981011	0	0	0	0	0	0
-0,002777394	0,5782222	-0,1769231	54,58298	2,157362	-1,716176	0	0,02946579	0,03873539	0	0	0	0	0	0
-0,002670876	0,5780735	-0,1768801	54,65463	2,190491	-1,625485	0	0,01930625	0,03815977	0	0	0	0	0	0
-0,002555159	0,5779563	-0,1768439	54,72815	2,229948	-1,54615	0	0	0,03776098	0,00569449	0	0	0	0	0
-0,002392774	0,5778454	-0,1768469	54,8013	2,288881	-1,490996	0	0	0,03779876	0,01740556	0	0	0	0	0
-0,0024302	0,577729	-0,1765854	55,03891	2,280081	-1,595273	0	0	0,03875354	0,0553009	0	0	0	0	0
-0,00216301	0,5777537	-0,1764984	55,12107	2,273567	-1,657765	0	0	0,03931332	0,07302251	0	0	0	0	0
-0,002162726	0,5776901	-0,1766048	55,06219	2,288271	-1,669596	0	0	0,03957867	0,07143854	0	0	0	0	0
-0,001970134	0,5776908	-0,1765793	55,04247	2,297091	-1,706696	0	0	0,04003786	0,06905095	0	0	0	0	0
-0,001854979	0,5776597	-0,1766341	54,96092	2,322484	-1,754231	0	0	0,04076714	0,05633764	0	0	0	0	0
-0,001630284	0,5777389	-0,1770782	54,64993	2,446005	-1,658246	0	0	0,04104251	0,01581657	0	0	0	0	0
-0,001648069	0,5777035	-0,1772721	54,60349	2,516173	-1,792765	0	0	0,04308937	0,009695008	0	0	0	0	0
-0,00158044	0,5778295	-0,1772621	54,51457	2,564837	-1,857298	0	0,009731835	0,04422135	0	0	0	0	0	0
-0,001578492	0,5778669	-0,1772883	54,50103	2,58234	-1,903928	0	0,02047062	0,04486268	0	0	0	0	0	0
-0,001565447	0,5780166	-0,1773078	54,47886	2,609295	-1,968534	0	0,03228479	0,04577829	0	0	0	0	0	0
-0,001463494	0,5781524	-0,1772622	54,52158	2,586807	-1,94755	0	0,05568784	0,04534357	0	0	0	0	0	0
-0,001513303	0,578236	-0,1772771	54,53745	2,516449	-1,895361	0	0,06382316	0,04411811	0	0	0	0	0	0
-0,001671446	0,5781116	-0,1773317	54,5607	2,508937	-1,712618	0	0,05221613	0,04221555	0	0	0	0	0	0
-0,001648371	0,5781671	-0,1772629	54,61804	2,45654	-1,60414	0	0,0424076	0,0406068	0	0	0	0	0	0
-0,001628363	0,5781738	-0,1772289	54,68542	2,438197	-1,500728	0	0,02368448	0,03938925	0	0	0	0	0	0
-0,001485397	0,5781206	-0,1771821	54,77015	2,494231	-1,415131	0	0	0,03909362	0,02521738	0	0	0	0	0
-0,001417706	0,5780734	-0,1771676	54,82429	2,575545	-1,394552	0	0	0,03970097	0,03830615	0	0	0	0	0
