X	Y	Z	Yaw	Pitch	Roll	VYaw	VPitch	VRoll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4
-0,02652611	0,06315624	-0,08236627	2,516436	0,1118759	-0,03941358	-6,474325	-1,69201	-0,4867324	0,5244445	0,5258986	0,5247521	0,5229903	0,5241368	92	91	91	91
-0,02680376	0,06258743	-0,08247309	2,330035	0,1058362	0,03875167	-11,18403	-0,3623854	4,689906	0,5244445	0,518671	0,520063	0,5302179	0,5288259	91	91	92	92
-0,02654327	0,06317792	-0,08272608	2,577959	0,3322905	0,1596877	14,87539	13,58723	7,256148	0,5244445	0,4986813	0,5325016	0,5502076	0,5163873	89	92	94	91
-0,02688321	0,06278128	-0,08261875	2,517445	-0,126159	0,09922659	-3,630817	-27,50692	-3,62766	0,5244445	0,5558484	0,4983113	0,4930406	0,5505776	94	89	89	94
-0,0268716	0,06273528	-0,08242801	2,52375	0,01416079	0,03624732	0,378298	8,419169	-3,778749	0,5244445	0,5193	0,5364215	0,5295889	0,5124674	91	92	92	90
-0,02682437	0,06298301	-0,08248705	2,528121	0,1081712	-0,1042718	0,2622409	5,640616	-8,431132	0,5244445	0,527196	0,5406407	0,5216929	0,5082483	92	93	91	90
-0,02689779	0,06306323	-0,0823835	2,346348	0,1279519	0,2068331	-10,90637	1,186838	18,66626	0,5288889	0,505688	0,5106207	0,5520898	0,5471571	90	90	94	93
-0,02661155	0,06292601	-0,0825693	2,532522	0,1664642	0,1571718	11,17047	2,310733	-2,979669	0,5288889	0,5263215	0,5342722	0,5314563	0,5235056	92	92	92	91
-0,02658413	0,06242911	-0,08290114	2,743907	-0,02853058	-0,0611014	12,68308	-11,69966	-13,09637	0,5288889	0,5545812	0,5306113	0,5031965	0,5271665	94	92	90	92
-0,02680836	0,0627129	-0,08248038	2,617894	-0,003480533	0,0642854	-7,560768	1,503	7,523193	0,5288889	0,5192546	0,522191	0,5385231	0,5355867	91	91	93	92
-0,02638959	0,06352266	-0,08295076	2,800495	0,1029927	-0,1142959	10,95604	6,388381	-10,71486	0,5288889	0,5333284	0,548165	0,5244493	0,5096127	92	93	91	90
-0,02641313	0,06292631	-0,08224863	2,682197	-0,0477871	0,06136899	-7,097884	-9,046769	10,53987	0,5377778	0,5361488	0,5170996	0,5394067	0,558456	92	91	93	94
-0,02663783	0,06293721	-0,08226064	2,42371	0,04680535	0,02016072	-15,5092	5,675536	-2,472492	0,5422222	0,5383495	0,5506366	0,5460949	0,5338078	93	94	93	92
-0,02684928	0,06249266	-0,08270758	2,617927	-0,1043873	0,02238074	11,65301	-9,071542	0,133201	0,5422222	0,5519806	0,5317498	0,5324638	0,5526946	94	92	92	94
-0,0268505	0,06259434	-0,08231197	2,564354	0,06790935	-0,1367121	-3,214382	10,33778	-9,545555	0,5422222	0,542118	0,5641518	0,5423264	0,5202926	93	95	93	91
-0,02685363	0,06292216	-0,08248095	2,553899	0,2458257	-0,2466069	-0,6273066	10,67496	-6,593672	0,5466667	0,5425932	0,5688596	0,5507402	0,5244737	93	95	94	91
-0,0263558	0,06280073	-0,0823394	2,580977	0,1392504	-0,004383684	1,624686	-6,394508	14,53336	0,5555556	0,5460681	0,536064	0,5650431	0,5750471	93	92	95	96
-0,02651026	0,06300279	-0,08308344	2,685996	0,3511825	0,1871507	6,301147	12,7159	11,49204	0,5644444	0,5348532	0,5673086	0,5940357	0,5615802	92	95	97	94
-0,02679997	0,06259345	-0,08269263	2,640924	0,05427197	-0,002092913	-2,704334	-17,8146	-11,3546	0,5644444	0,5930918	0,5585481	0,535797	0,5703408	97	94	92	95
-0,02658682	0,06288496	-0,08264991	2,676728	0,08013087	-0,1108518	2,148209	1,551531	-6,525519	0,5644444	0,5697256	0,5744313	0,5591632	0,5544575	95	95	94	94
-0,02634845	0,06249817	-0,08230313	2,916373	-0,07552026	0,08202323	14,37872	-9,339049	11,57248	0,5688889	0,5665904	0,5464019	0,5711874	0,5913759	95	93	95	97
-0,02632272	0,06291712	-0,08267949	2,78384	0,05956935	-0,07650531	-7,951983	8,105361	-9,511694	0,5777778	0,5793535	0,5967556	0,5762021	0,5588	96	97	96	94
-0,02630282	0,06270255	-0,08275226	2,903674	0,007395339	-0,06775415	7,190009	-3,130435	0,5250686	0,5777778	0,5809867	0,5748738	0,5745689	0,5806818	96	95	95	96
-0,02590526	0,06311537	-0,08274718	2,899699	-0,1169888	-0,1770279	-0,2384658	-7,463033	-6,556411	0,5777778	0,5947374	0,5774716	0,5608182	0,5780841	97	96	94	96
-0,02614583	0,06276851	-0,08264323	3,024258	0,02601855	-0,06851301	7,473521	8,580424	6,51088	0,5777778	0,5631114	0,5807927	0,5924442	0,5747629	95	96	97	95
-0,02611266	0,06303395	-0,08290454	3,036334	0,2105059	-0,3439855	0,7245669	11,06922	-16,52832	0,5777778	0,5845717	0,6109203	0,5709839	0,5446354	96	98	95	93
-0,02548947	0,06283121	-0,08299468	3,236118	0,1619709	0,01465818	11,98699	-2,912098	21,51858	0,5733333	0,5529606	0,5503758	0,5937061	0,5962909	94	94	97	97
-0,02548709	0,06343029	-0,08356392	3,383526	0,3275503	0,07980408	8,844492	9,934745	3,908746	0,5777778	0,5598608	0,5862812	0,5956948	0,5692744	94	96	97	95
-0,02547737	0,06297952	-0,08267628	3,330918	0,1509134	0,2554981	-3,156475	-10,59819	10,54162	0,5777778	0,5737703	0,5555921	0,5817853	0,5999635	95	94	96	97
-0,02515812	0,06294496	-0,08353674	3,588546	-0,03517695	0,1436305	15,45765	-11,1654	-6,712039	0,5777778	0,5945707	0,5715364	0,5609849	0,5840192	97	95	94	96
-0,02516134	0,06263726	-0,08340734	3,459402	0,2098782	-0,05913422	-7,748636	14,70328	-12,16586	0,5733333	0,5692885	0,6028926	0,5773782	0,5437741	95	98	96	93
-0,02482593	0,062686	-0,0836492	3,634014	0,05107471	-0,03369328	10,47672	-9,528193	1,526454	0,5733333	0,5811613	0,5631263	0,5655054	0,5835403	96	95	95	96
-0,02422024	0,0630605	-0,08352494	3,810918	0,07911772	0,05725168	10,61422	1,682578	5,456686	0,5777778	0,5692748	0,5742223	0,5862808	0,5813333	95	95	96	96
-0,02467977	0,06266937	-0,08371287	3,810711	0,184813	-0,1004613	-0,01244543	6,341703	-9,462758	0,5777778	0,5800554	0,596435	0,5755002	0,5591206	96	97	96	94
-0,02454022	0,06281079	-0,08393081	3,918141	0,1264556	0,01744805	6,445786	-3,501436	7,074545	0,5777778	0,5727656	0,5682919	0,58279	0,5872637	95	95	96	96
-0,02371457	0,06265617	-0,0844749	4,377917	0,06590579	-0,047026	27,5865	-3,632981	-3,868436	0,5733333	0,5806459	0,5746981	0,5660207	0,5719686	96	95	95	95
-0,02365723	0,0630685	-0,08410662	4,232467	0,1586944	0,08982812	-8,72699	5,567306	8,211231	0,5777778	0,561514	0,5758225	0,5940416	0,5797331	94	96	97	96
-0,02379344	0,06254133	-0,08472701	4,430541	0,2102739	-0,006492693	11,88441	3,094763	-5,779237	0,5777778	0,5784245	0,5888194	0,5771312	0,5667362	96	97	96	95
-0,02264978	0,06288724	-0,08529758	4,993114	0,3496608	0,2527944	33,75431	8,363201	15,5572	0,5777778	0,5478328	0,5715525	0,6077228	0,5840032	93	95	98	96
-0,02334695	0,06248225	-0,08448721	4,840126	0,02511807	-0,1248976	-9,179259	-19,47253	-22,66147	0,5777778	0,6209096	0,5824669	0,534646	0,5730887	99	96	92	95
-0,02299741	0,06317379	-0,0846478	4,989981	0,1582817	-0,2289695	8,99132	7,989801	-6,244301	0,5777778	0,5767392	0,5958844	0,5788164	0,5596712	96	97	96	94
-0,022691	0,06276511	-0,08486017	5,146242	0,0755379	-0,05471662	9,37564	-4,964617	10,45515	0,5777778	0,5720791	0,5636606	0,5834765	0,591895	95	95	96	97
-0,02231843	0,0632931	-0,08496327	5,301431	0,1894065	-0,1116133	9,311324	6,832106	-3,413794	0,5777778	0,5735816	0,5910339	0,581974	0,5645217	95	97	96	95
-0,02238232	0,06290469	-0,08513936	5,171198	0,1575847	0,09893259	-7,813953	-1,90931	12,63273	0,5822222	0,5689336	0,5682667	0,5955108	0,5961778	95	95	97	97
-0,02181786	0,06296779	-0,0857007	5,465124	0,2451309	-0,06018408	17,63548	5,252767	-9,546982	0,5777778	0,5802225	0,5956307	0,5753331	0,5599249	96	97	96	94
-0,02160135	0,06260502	-0,08575629	5,575232	0,2025725	0,000167688	6,60649	-2,553502	3,621099	0,5777778	0,5746828	0,5736272	0,5808728	0,5819284	95	95	96	96
-0,02105328	0,06249508	-0,08649138	5,930836	0,1136357	-0,1533464	21,33618	-5,3362	-9,210826	0,5777778	0,5927219	0,5843223	0,5628337	0,5712333	97	96	95	95
-0,02087437	0,06303038	-0,08629446	5,798321	0,0578678	-0,245054	-7,950853	-3,346065	-5,502448	0,5777778	0,5884982	0,5829634	0,5670574	0,5725922	97	96	95	95
-0,02057204	0,06267118	-0,08645092	6,075289	0,1138718	-0,05069255	16,61802	3,360234	11,66166	0,5822222	0,5665686	0,5755664	0,5978759	0,588878	95	96	97	97
-0,02022528	0,06269764	-0,08641673	6,17953	0,2398154	-0,2321078	6,254441	7,556599	-10,88489	0,5822222	0,5854734	0,6053829	0,578971	0,5590615	96	98	96	94
-0,01985394	0,06274589	-0,08689591	6,339559	0,1207504	0,0065817	9,601717	-7,143885	14,32134	0,5822222	0,5737714	0,5618987	0,590673	0,6025457	95	94	97	98
-0,01974527	0,06281923	-0,08706848	6,53844	0,1351462	-0,2074125	11,93287	0,863746	-12,83963	0,5822222	0,5949208	0,5993512	0,5695237	0,5650933	97	97	95	95
-0,01923614	0,06291235	-0,08711658	6,567708	0,07580302	0,1259882	1,756035	-3,560583	20,00401	0,5822222	0,5637609	0,5581558	0,6006836	0,6062887	95	94	98	98
-0,0192967	0,06259786	-0,08773638	6,598762	0,12474	-0,02017383	1,863238	2,936215	-8,769707	0,5822222	0,58701	0,5953773	0,5774344	0,5690672	96	97	96	95
-0,01873402	0,06296961	-0,08757845	6,51986	0,202726	0,002848356	-4,734097	4,679148	1,381328	0,5822222	0,574106	0,5875188	0,5903385	0,5769256	95	97	97	96
-0,01863342	0,06238992	-0,08782227	6,860277	0,04523319	0,1264872	20,42497	-9,44955	7,418317	0,5822222	0,5825363	0,5645418	0,5819082	0,5999026	96	95	96	97
-0,01802907	0,0628133	-0,08844887	6,882246	0,1514516	0,09280942	1,318128	6,373092	-2,020664	0,5822222	0,5754272	0,5912024	0,5890173	0,5732421	96	97	97	95
-0,01813234	0,06279971	-0,08806666	7,055621	0,09554069	0,1425081	10,40252	-3,354648	2,981917	0,5822222	0,5802144	0,575416	0,58423	0,5890285	96	96	96	97
-0,01776567	0,0633755	-0,08861309	7,290848	0,3366851	-0,1186337	14,1136	14,46864	-15,66848	0,5822222	0,5812415	0,6169125	0,5832029	0,5475319	96	99	96	93
-0,01776972	0,0629779	-0,08855695	7,320016	-0,02669248	-0,1368097	1,750056	-21,80261	-1,090554	0,5866666	0,6111948	0,5670558	0,5621384	0,6062775	98	95	94	98
-0,01739772	0,06257192	-0,08900186	7,517623	0,1438857	-0,1195304	11,85643	10,23467	1,036755	0,5866666	0,5751517	0,5984987	0,5981816	0,5748346	96	97	97	95
-0,0167263	0,06293513	-0,08910552	7,676645	0,08247755	-0,02179848	9,541264	-3,684479	5,863903	0,5866666	0,5838804	0,578161	0,5894529	0,5951723	96	96	97	97
-0,01675306	0,06279992	-0,08909062	7,802846	0,2205297	0,08832353	7,572054	8,283112	6,607307	0,5911111	0,5731322	0,594109	0,6090901	0,5881132	95	97	98	97
-0,01609247	0,06300538	-0,08956464	8,133043	0,3752066	-0,1193968	19,8118	9,280594	-12,46319	0,5866666	0,5872911	0,6133565	0,5860422	0,5599768	96	99	96	94
-0,01580743	0,0623964	-0,08999836	8,234118	0,3950848	-0,05469825	6,064441	1,192694	3,881902	0,5866666	0,5781882	0,5884753	0,5951451	0,584858	96	97	97	96
-0,01517652	0,06265651	-0,09112002	8,740683	0,2703709	0,006332664	30,39385	-7,482823	3,661848	0,5911111	0,5921651	0,5826069	0,5900572	0,5996154	97	96	97	97
-0,01495273	0,06284887	-0,09043479	8,518241	0,228442	-0,09467778	-13,34647	-2,515727	-6,060615	0,5866666	0,5939053	0,5934427	0,579428	0,5798905	97	97	96	96
-0,01498103	0,06236067	-0,09106963	8,77264	0,3956015	0,03684204	15,26393	10,02955	7,891174	0,5866666	0,5644215	0,5923926	0,6089118	0,5809407	95	97	98	96
-0,01402159	0,06292755	-0,09116068	9,127401	0,1714075	-0,1229595	21,28563	-13,45161	-9,588076	0,5911111	0,6136664	0,5901912	0,5685559	0,592031	99	97	95	97
-0,01360979	0,0627902	-0,09141219	9,364512	0,2068978	0,04344661	14,22664	2,12941	9,984348	0,5911111	0,5764939	0,5848907	0,6057283	0,5973315	96	96	98	97
-0,01353914	0,0629674	-0,09167486	9,465279	0,4249458	-0,2451492	6,045959	13,08286	-17,31571	0,5911111	0,593546	0,6282107	0,5886762	0,5540116	97	100	97	94
-0,01313615	0,06247063	-0,09212393	9,747618	0,2052914	-0,1135591	16,94031	-13,17924	7,895389	0,5911111	0,5954776	0,573225	0,5867446	0,6089972	97	95	96	98
-0,01260191	0,06267545	-0,09258746	10,06738	0,1598235	0,07854389	19,18552	-2,72807	11,52616	0,5911111	0,5799294	0,5776697	0,6022929	0,6045526	96	96	98	98
-0,01173864	0,06309381	-0,09294651	10,23504	0,1977201	0,0697341	10,05991	2,273789	-0,5285864	0,5911111	0,5866914	0,5951934	0,5955309	0,5870289	96	97	97	96
-0,0117695	0,0626939	-0,09283368	10,58145	-0,004163841	-0,174455	20,78438	-12,11301	-14,65132	0,5911111	0,6196616	0,5953524	0,5625606	0,5868699	99	97	95	96
-0,01095384	0,0627877	-0,09377439	10,89562	0,1876249	-0,007468992	18,85027	11,5073	10,01914	0,5955555	0,5722275	0,5989947	0,6188836	0,5921164	95	97	99	97
-0,01085455	0,0626516	-0,09397581	11,17917	0,459609	0,0753492	17,01287	16,31901	4,969082	0,5955555	0,5689179	0,6107481	0,6221932	0,580363	95	98	99	96
-0,01027918	0,06258114	-0,09415729	11,3556	0,3183655	-0,03243776	10,58554	-8,474594	-6,467205	0,5955555	0,6076381	0,5970562	0,583473	0,5940549	98	97	96	97
-0,009790404	0,06282693	-0,09469371	11,74666	0,1395614	-0,1256384	23,46355	-10,72823	-5,592027	0,5955555	0,6117366	0,5930713	0,5793745	0,5980397	98	97	96	97
-0,00944571	0,06283925	-0,09499359	12,05897	0,4102518	-0,2403101	18,73886	16,24139	-6,880289	0,5955555	0,584495	0,6251829	0,6066161	0,5659282	96	100	98	95
-0,008936619	0,06235364	-0,09567435	12,26147	0,328735	-0,2468221	12,15017	-4,890998	-0,3907184	0,6	0,6044626	0,6012553	0,5955374	0,5987448	98	98	97	97
-0,008367418	0,06241851	-0,09578648	12,66162	0,3963937	0,01609549	24,00868	4,059514	15,77502	0,6	0,5760406	0,5920875	0,6239595	0,6079125	96	97	99	98
-0,007752214	0,06279033	-0,09659097	12,92159	0,192796	-0,009649917	15,59815	-12,21583	-1,544721	0,5955555	0,6074846	0,5869089	0,5836264	0,6042022	98	96	96	98
-0,00770979	0,06187624	-0,09697374	13,18822	0,4568477	-0,02774892	15,99761	15,84307	-1,085938	0,6	0,5809519	0,621775	0,6190481	0,5782251	96	99	99	96
-0,006507855	0,06284836	-0,09756654	13,70338	0,3737531	0,1858512	30,90969	-4,985666	12,81598	0,6	0,5865737	0,5840774	0,6134264	0,6159226	96	96	99	99
-0,006301348	0,06278238	-0,09837922	13,84097	0,2219819	-0,2234469	8,255408	-9,106253	-24,55784	0,6	0,6336788	0,6199059	0,5663213	0,5800942	100	99	95	96
-0,005600947	0,06181301	-0,09860694	14,5589	0,2354701	0,03929242	43,07594	0,809287	15,76433	0,6	0,5806788	0,5870067	0,6193213	0,6129933	96	96	99	99
-0,00479527	0,06267232	-0,0993366	14,5502	0,4036688	0,1642995	-0,5219068	10,0919	7,500409	0,6	0,576728	0,6049852	0,623272	0,5950148	96	98	99	97
-0,004395421	0,06288736	-0,1003035	15,12191	0,5584011	0,1927321	34,30217	9,283922	1,70595	0,6	0,5814988	0,6112347	0,6185012	0,5887654	96	98	99	97
-0,003648551	0,06261628	-0,1011601	15,53039	0,4474479	-0,06783803	24,50902	-6,65718	-15,63417	0,6	0,6184953	0,6141299	0,5815048	0,5858701	99	99	96	96
-0,002718498	0,0626375	-0,1007201	15,89303	0,09905154	-0,04928994	21,7585	-20,90374	1,112883	0,6	0,6192933	0,5794668	0,5807068	0,6205332	99	96	96	99
-0,002116355	0,06254852	-0,1017907	16,2485	0,6132073	0,1878758	21,32757	30,84929	14,22992	0,6	0,54691	0,6208727	0,6530901	0,5791273	93	99	102	96
-0,001391124	0,06255918	-0,101837	16,35772	0,3149955	-0,1342308	6,553446	-17,89267	-19,32636	0,6	0,6354114	0,605926	0,5645887	0,5940741	100	98	95	97
-0,000466545	0,06244797	-0,1029366	16,94895	0,2642159	-0,09958722	35,47353	-3,046769	2,07861	0,6	0,5993219	0,5985126	0,6006781	0,6014874	97	97	98	98
0,000262048	0,06190819	-0,1035134	17,34532	0,2787615	0,1266965	23,78261	0,8727337	13,57699	0,6	0,5814957	0,5888164	0,6185043	0,6111836	96	97	99	98
0,001305654	0,06219101	-0,1042894	17,8015	0,284546	0,03133384	27,37044	0,3470682	-5,721745	0,6	0,6022159	0,608601	0,5977842	0,5913991	98	98	97	97
0,002067515	0,06240521	-0,1050588	18,1993	0,2626509	0,03380222	23,8681	-1,313702	0,1481026	0,6	0,5982011	0,6008267	0,601799	0,5991734	97	98	98	97
0,002859882	0,06195875	-0,1057979	18,49763	0,1965329	0,1290266	17,89956	-3,967072	5,713451	0,6	0,5949981	0,5909945	0,605002	0,6090055	97	97	98	98
0,003988957	0,06247818	-0,1065053	18,95669	0,3887787	-0,08020867	27,54347	11,53473	-12,55409	0,6	0,5979337	0,6287787	0,6020663	0,5712214	97	100	98	95
0,004779432	0,0622149	-0,1075496	19,24729	0,5545542	0,4271843	17,43618	9,946511	30,44352	0,6	0,5497926	0,5807767	0,6502075	0,6192234	93	96	102	99
0,005404161	0,06189357	-0,1079609	19,80252	0,1362014	0,09399394	33,31357	-25,10112	-19,99138	0,6044444	0,647235	0,5997568	0,5616539	0,6091321	101	97	94	98
0,006365177	0,06193101	-0,108878	20,22845	0,4084588	0,2634894	25,55621	16,33541	10,16971	0,6088889	0,5756643	0,6165043	0,6421134	0,6012735	96	99	101	98
0,007190904	0,06203359	-0,1096874	20,60038	0,3215306	0,1285738	22,31525	-5,215685	-8,094917	0,6088889	0,6176984	0,6136976	0,6000793	0,6040801	99	99	98	98
0,007903565	0,06221904	-0,1102917	21,08327	0,3268223	0,09688538	28,97375	0,3175032	-1,901302	0,6177778	0,6151245	0,6222959	0,6204311	0,6132596	99	99	99	99
0,00863561	0,06201325	-0,1113481	21,568	0,5913656	0,3500724	29,08327	15,87257	15,19119	0,6177778	0,5772997	0,6208721	0,6582559	0,6146834	96	99	102	99
0,009395213	0,06187155	-0,111897	22,07372	0,2888819	0,1802666	30,34372	-18,14898	-10,18833	0,6177778	0,6414236	0,6109033	0,5941319	0,6246523	101	98	97	99
0,01022297	0,06227851	-0,1126416	22,5034	0,4374359	0,0141795	25,7804	8,91322	-9,965206	0,6177778	0,6143136	0,6408888	0,6212419	0,5946668	99	101	99	97
0,01125731	0,06231359	-0,113731	22,97811	0,4707903	0,4194799	28,4828	2,001262	24,31798	0,6177778	0,5825558	0,5959741	0,6529997	0,6395814	96	97	102	101
0,01185913	0,06181331	-0,1142044	23,578	0,1807033	0,1872421	35,99332	-17,40519	-13,93424	0,6177778	0,6454377	0,6142414	0,5901178	0,6213141	101	99	97	99
0,0127015	0,06216198	-0,1148574	23,96557	0,3816374	-0,02381834	23,25389	12,05602	-12,6636	0,6177778	0,6148071	0,646552	0,6207484	0,5890036	99	101	99	97
0,0135128	0,06196793	-0,1162969	24,61024	0,383662	-7,44E-05	38,68004	0,121477	1,424634	0,6177778	0,6123958	0,620312	0,6231598	0,6152436	98	99	99	99
0,01455393	0,06172133	-0,1172583	25,24214	0,01162615	0,03305677	37,91432	-22,32211	1,987866	0,6177778	0,6376652	0,5932535	0,5978904	0,642302	101	97	97	101
0,01571818	0,06256416	-0,1183498	25,81223	0,5414101	-0,02765296	34,20518	31,78698	-3,642577	0,6177778	0,5844958	0,6588979	0,6510597	0,5766576	96	102	102	96
0,01675278	0,0623402	-0,1189344	26,38314	0,2087016	-0,212931	34,25439	-19,96247	-11,11666	0,6177778	0,6488992	0,6131483	0,5866563	0,6224073	101	99	96	99
0,01781298	0,06250308	-0,1202369	27,21811	0,09352665	-0,3144364	50,0979	-6,910484	-6,090313	0,6177778	0,6329877	0,6210372	0,6025679	0,6145183	100	99	98	99
0,01883287	0,06255627	-0,1208417	27,57753	0,2581211	-0,2253293	21,56555	9,875647	5,346418	0,6177778	0,6022278	0,6271415	0,6333277	0,6084141	98	100	100	98
0,01985898	0,06243524	-0,1216252	28,00045	0,418674	-0,2078482	25,37516	9,633157	1,048865	0,6177778	0,6049875	0,6326272	0,630568	0,6029283	98	100	100	98
0,02134337	0,06212148	-0,1232984	29,24274	0,3014886	-0,07986578	74,53694	-7,031107	7,678928	0,6177778	0,6149137	0,6068813	0,6206418	0,6286743	99	98	99	100
0,02315694	0,06211262	-0,1242642	30,09122	0,2603613	-0,111728	50,90883	-2,467635	-1,911728	0,6177778	0,6206708	0,6209428	0,6148847	0,6146128	99	99	99	99
0,02488998	0,06181605	-0,1256376	30,93958	0,6068201	-0,1239541	50,90139	20,78749	-0,7335631	0,6177778	0,5928952	0,6466066	0,6426604	0,588949	97	101	101	97
0,02645348	0,06168754	-0,1265732	31,90391	0,274484	-0,1352983	57,85995	-19,94012	-0,6806517	0,6177778	0,6370067	0,6026161	0,5985488	0,6329394	100	98	97	100
0,0286749	0,06144959	-0,127542	32,98946	0,5391486	0,008300674	65,13255	15,87984	8,61592	0,6177778	0,5878075	0,6303502	0,647748	0,6052054	97	100	101	98
0,03040582	0,06177872	-0,129477	33,87579	0,5510019	0,03401125	53,1799	0,7111953	1,542632	0,6177778	0,6096738	0,6221162	0,6258817	0,6134393	98	99	100	99
0,0322962	0,06139093	-0,130479	34,79034	0,4995761	0,1354544	54,87294	-3,085541	6,086575	0,6177778	0,6084265	0,6122469	0,6271291	0,6233087	98	98	100	99
0,03433389	0,06153022	-0,1316356	35,84176	0,5830553	0,07075477	63,08521	5,008742	-3,881968	0,6177778	0,6101129	0,6317915	0,6254426	0,6037641	98	100	100	98
0,03628082	0,0617443	-0,1333051	37,08618	0,8477381	0,06577606	74,66477	15,88094	-0,2987219	0,6177778	0,5930604	0,641777	0,6424951	0,5937785	97	101	101	97
0,03824912	0,0613027	-0,1349096	38,0233	0,7147494	0,1844429	56,22723	-7,97931	7,119999	0,6177778	0,6096451	0,6079815	0,6259104	0,627574	98	98	100	100
0,04042316	0,06125132	-0,1355192	38,78467	0,7919571	0,1533406	45,68221	4,632452	-1,866139	0,6177778	0,6055585	0,6306625	0,6299971	0,604893	98	100	100	98
0,04252148	0,0613456	-0,1367945	39,95514	1,099038	0,1420121	70,22768	18,42484	-0,679708	0,6177778	0,5876221	0,6464526	0,6479334	0,5891029	97	101	101	97
0,04481628	0,06094899	-0,1385994	40,97581	0,7791857	0,1930649	61,24019	-19,19112	3,063164	0,6177778	0,6241832	0,6013847	0,6113723	0,6341708	99	98	98	100
0,04711349	0,06128171	-0,1399338	41,82399	1,020251	0,2091251	50,89063	14,46391	0,9636094	0,6177778	0,5900565	0,6393893	0,6454991	0,5961662	97	101	101	97
0,04902634	0,06125572	-0,1413831	43,30156	0,6125731	-0,06739929	88,654	-24,46065	-16,59143	0,6177778	0,6533781	0,6167083	0,5821774	0,6188473	102	99	96	99
0,05152263	0,06122409	-0,1429362	44,10828	0,6513294	0,06609559	48,40361	2,325371	8,009677	0,6177778	0,6002685	0,6179458	0,635287	0,6176097	98	99	100	99
0,05372	0,06142213	-0,1444377	45,32175	0,6713852	-0,1020605	72,80808	1,203347	-10,08935	0,6222222	0,625415	0,6412494	0,6190295	0,6031951	100	101	99	98
0,05632722	0,06147199	-0,1460165	46,4353	0,5620431	-0,05221069	66,81231	-6,560517	2,990983	0,6222222	0,6206934	0,6188133	0,623751	0,6256312	99	99	99	100
0,05904246	0,06126737	-0,1475514	47,32409	0,8121501	0,1296473	53,3273	15,00639	10,91146	0,6311111	0,5957752	0,6420311	0,6664469	0,6201911	97	101	103	99
0,06000908	0,06138724	-0,1484837	48,13086	0,6609798	0,006729449	48,40658	-9,070201	-7,375056	0,6311111	0,6408793	0,6359584	0,6213429	0,6262637	101	100	99	100
0,06367645	0,06073586	-0,1509478	49,93292	1,012589	0,1276215	108,1231	21,09654	7,253507	0,6355556	0,5958034	0,6582483	0,6753078	0,6128628	97	102	104	99
0,06604656	0,06078535	-0,1526883	50,90393	1,082955	0,2773213	58,26084	4,221953	8,981975	0,6355556	0,6087489	0,6388519	0,6623623	0,6322592	98	101	102	100
0,06839927	0,06073297	-0,153933	52,05859	1,484058	0,3485252	69,27942	24,06612	4,272225	0,6355556	0,5888914	0,6667048	0,6822197	0,6044064	97	103	104	98
0,07085631	0,06114515	-0,155988	53,35106	1,07084	0,373625	77,54753	-24,79306	1,505982	0,64	0,6488424	0,6206731	0,6311576	0,6593269	101	99	100	102
0,07308685	0,0609776	-0,1577281	54,52175	1,164166	0,5895445	70,24164	5,599555	12,95514	0,64	0,6039082	0,6383906	0,6760918	0,6416094	98	101	104	101
0,07598156	0,06119901	-0,1593323	55,76288	0,8403341	0,5529321	74,4677	-19,42987	-2,196736	0,6355556	0,6432495	0,6211964	0,6278616	0,6499147	101	99	100	101
0,07830917	0,06124269	-0,1609784	57,01149	0,8059428	0,5595889	74,91608	-2,063477	0,3994052	0,64	0,6280087	0,6400006	0,6519912	0,6399993	100	101	102	101
0,08105268	0,06201643	-0,1629581	58,43194	0,5902142	0,5047783	85,22696	-12,94369	-3,288632	0,64	0,6452824	0,6311993	0,6347176	0,6488007	101	100	100	101
0,08394044	0,06172447	-0,1643081	59,67459	0,1889531	0,1941234	74,5588	-24,07562	-18,63926	0,64	0,6788841	0,6345119	0,6011159	0,645488	104	100	98	101
0,08619388	0,06283702	-0,166509	61,04821	0,1772516	0,1041931	82,41744	-0,7020919	-5,395806	0,64	0,6432834	0,6454243	0,6367165	0,6345757	101	101	100	100
0,08905959	0,06297887	-0,1684028	62,42269	0,20101	0,3444806	82,46825	1,425506	14,41722	0,64	0,6187024	0,6255736	0,6612976	0,6544264	99	100	102	102
0,09165891	0,06335183	-0,1703692	63,8139	-0,1667923	0,2507455	83,47259	-22,0681	-5,624098	0,64	0,6668527	0,6193806	0,6131473	0,6606194	103	99	99	102
0,09447558	0,06354163	-0,1723975	65,38708	-0,3661602	0,4669847	94,39091	-11,96205	12,97433	0,64	0,6379794	0,6067321	0,6420205	0,6732678	101	98	101	103
0,0971881	0,06396768	-0,1741945	66,73627	-0,1044595	0,2428375	80,95123	15,70201	-13,4488	0,64	0,636363	0,6656778	0,643637	0,6143221	100	103	101	99
0,10003	0,06442102	-0,1766903	68,42089	-0,1043609	0,9764144	101,0768	0,005917388	44,01453	0,64	0,587259	0,5851836	0,692741	0,6948164	96	96	105	105
0,1028882	0,0648989	-0,1788751	70,06153	-0,03710845	1,087286	98,43822	4,035137	6,652252	0,64	0,6188108	0,6261389	0,6611891	0,653861	99	100	102	102
0,1056153	0,06491622	-0,1808888	71,80819	-0,01552858	1,230484	104,7993	1,29479	8,5919	0,64	0,6179637	0,6202428	0,6620362	0,6597572	99	99	102	102
